"personId","personName","gender","birthDate","lastName","firstName","countryOfCitizenship","age"
"953","Martin Ebner","M","1945-08-01 00:00:00","Ebner","Martin","Switzerland","78"
"954","Charles Edelstenne","M","1938-01-03 00:00:00","Edelstenne","Charles","France","85"
"955","Sergei Gordeev","M","1972-11-22 00:00:00","Gordeev","Sergei","Russia","51"
"956","Jeff T. Green","M","1977-03-30 00:00:00","Green","Jeff T.","United States","46"
"957","Reed Hastings","M","1960-10-08 00:00:00","Hastings","Reed","United States","63"
"958","Bertil Hult","M","1941-02-10 00:00:00","Hult","Bertil","Sweden","82"
"959","Miguel Krigsner","M","1950-01-09 00:00:00","Krigsner","Miguel","Brazil","73"
"960","Kuok Khoon Hong","M","1950-01-01 00:00:00","Kuok","Khoon Hong","Singapore","73"
"961","Aerin Lauder","F","1970-04-23 00:00:00","Lauder","Aerin","United States","53"
"962","Sheldon Lavin","M","1932-06-17 00:00:00","Lavin","Sheldon","United States","91"
"963","Yin Yee Lee","M","1952-01-01 00:00:00","Lee","Yin Yee","China","71"
"964","Vladimir Litvinenko & family","M","1955-08-14 00:00:00","Litvinenko","Vladimir","Russia","68"
"965","Daniel Mate","M","1963-06-02 00:00:00","Mate","Daniel","Spain","60"
"966","Ravi Modi","M","1977-03-13 00:00:00","Modi","Ravi","India","46"
"967","Farhad Moshiri","M","1955-05-18 00:00:00","Moshiri","Farhad","United Kingdom","68"
"968","Jonathan Nelson","M","1956-05-18 00:00:00","Nelson","Jonathan","United States","67"
"969","Or Wai Sheun","M","1951-06-01 00:00:00","Or","Wai Sheun","Hong Kong","72"
"970","Katharina Otto-Bernstein","F","1964-01-01 00:00:00","Otto-Bernstein","Katharina","Germany","59"
"971","Sergei Popov","M","1971-08-12 00:00:00","Popov","Sergei","Russia","52"
"972","Penny Pritzker","F","1959-05-02 00:00:00","Pritzker","Penny","United States","64"
"973","Theodore Rachmat","M","1943-12-15 00:00:00","Rachmat","Theodore","Indonesia","80"
"974","Renzo Rosso & family","M","1955-09-15 00:00:00","Rosso","Renzo","Italy","68"
"975","Friede Springer","F","1942-08-15 00:00:00","Springer","Friede","Germany","81"
"976","Rita Tong Liu","F","1948-06-29 00:00:00","Tong Liu","Rita","Hong Kong","75"
"977","Timur Turlov","M","1987-11-13 00:00:00","Turlov","Timur","Kazakhstan","36"
"978","Frank VanderSloot","M","1948-08-14 00:00:00","VanderSloot","Frank","United States","75"
"979","Yoo Jung-hyun","F","1969-04-16 00:00:00","Yoo","Jung-hyun","South Korea","54"
"980","Abdulla bin Ahmad Al Ghurair & family","M","1930-04-25 00:00:00","Al Ghurair","Abdulla bin Ahmad","United Arab Emirates","93"
"981","Semahat Sevim Arsel","F","1928-09-08 00:00:00","Arsel","Semahat Sevim","Turkey","95"
"982","Nicolas Berggruen","M","1961-08-10 00:00:00","Berggruen","Nicolas","United States","62"
"983","George Bishop","M","1937-10-06 00:00:00","Bishop","George","United States","86"
"984","Norman Braman","M","1932-08-22 00:00:00","Braman","Norman","United States","91"
"985","Eva Maria Bucher-Haefner","F","1957-01-01 00:00:00","Bucher-Haefner","Eva Maria","Switzerland","66"
"986","Cai Dongchen","M","1953-02-01 00:00:00","Cai","Dongchen","China","70"
"987","Jean-Pierre Cayard","M","1943-01-01 00:00:00","Cayard","Jean-Pierre","France","80"
"988","Chan Tan Ching-fen","F","1923-08-23 00:00:00","Chan","Tan Ching-fen","Hong Kong","100"
"989","Todd Christopher","M","1962-10-08 00:00:00","Christopher","Todd","United States","61"
"990","Mang Yee Chu & family","M","1960-01-01 00:00:00","Chu","Mang Yee","China","63"
"991","William Conway, Jr.","M","1949-08-27 00:00:00","Conway","William","United States","74"
"992","Jean Coutu & family","M","1927-05-29 00:00:00","Coutu","Jean","Canada","96"
"993","Catheline Perier D'Ieteren","F","1944-07-05 00:00:00","D'Ieteren","Catheline Perier","Belgium","79"
"994","Edward DeBartolo, Jr.","M","1946-11-06 00:00:00","DeBartolo","Edward","United States","77"
"995","Stephen Deckoff","M","1965-11-04 00:00:00","Deckoff","Stephen","United States","58"
"996","Feng Hailiang","M","1960-10-01 00:00:00","Feng","Hailiang","China","63"
"997","Ernest Garcia, II.","M","1957-05-21 00:00:00","Garcia","Ernest","United States","66"
"998","Sam Goi","M","1946-12-28 00:00:00","Goi","Sam","Singapore","77"
"999","Carlos Hank Rhon","M","1947-12-10 00:00:00","Hank Rhon","Carlos","Mexico","76"
"1000","Susan Carol Holland","F","1956-05-27 00:00:00","Holland","Susan Carol","Italy","67"
"1001","Hui Ka Yan","M","1958-10-01 00:00:00","Hui","Ka Yan","China","65"
"1002","Vivek Jain","M","1955-08-30 00:00:00","Jain","Vivek","India","68"
"1003","Friedrich Knapp","M","1951-05-06 00:00:00","Knapp","Friedrich","Germany","72"
"1004","Egor Kulkov","M","1971-12-07 00:00:00","Kulkov","Egor","Russia","52"
"1005","Lin Ming-hsiung","M","1950-01-01 00:00:00","Lin","Ming-hsiung","Taiwan","73"
"1006","Lin Xiucheng & family","M","1955-10-10 00:00:00","Lin","Xiucheng","China","68"
"1007","Harsh Mariwala","M","1951-05-14 00:00:00","Mariwala","Harsh","India","72"
"1008","Gilles Martin","M","1963-10-20 00:00:00","Martin","Gilles","France","60"
"1009","Maja Oeri","F","1955-01-01 00:00:00","Oeri","Maja","Switzerland","68"
"1010","John Paulson","M","1955-12-14 00:00:00","Paulson","John","United States","68"
"1011","Ajay Piramal","M","1955-08-03 00:00:00","Piramal","Ajay","India","68"
"1012","Guanghe Qiu & family","M","1951-11-10 00:00:00","Qiu","Guanghe","China","72"
"1013","Stephen Rubin","M","1937-03-12 00:00:00","Rubin","Stephen","United Kingdom","86"
"1014","Robert Sands","M","1958-06-10 00:00:00","Sands","Robert","United States","65"
"1015","Erik Selin","M","1967-05-08 00:00:00","Selin","Erik","Sweden","56"
"1016","Yonghong Shi & family","M","1969-01-01 00:00:00","Shi","Yonghong","China","54"
"1017","Martua Sitorus","M","1960-02-18 00:00:00","Sitorus","Martua","Indonesia","63"
"1018","Guangxin Sun","M","1962-12-01 00:00:00","Sun","Guangxin","China","61"
"1019","Sukanto Tanoto","M","1949-12-25 00:00:00","Tanoto","Sukanto","Indonesia","74"
"1020","Sunny Varkey","M","1957-04-09 00:00:00","Varkey","Sunny","India","66"
"1021","Gang Ye","M","1980-06-01 00:00:00","Ye","Gang","Singapore","43"
"1022","Ye Xiaoping","M","1963-02-01 00:00:00","Ye","Xiaoping","China","60"
"1023","Lei Zhang","M","1972-12-01 00:00:00","Zhang","Lei","China","51"
"1024","Zhu Gongshan & family","M","1958-01-01 00:00:00","Zhu","Gongshan","China","65"
"1025","Isak Andic & family","M","1953-10-20 00:00:00","Andic","Isak","Spain","70"
"1026","Alberto Bombassei","M","1940-10-05 00:00:00","Bombassei","Alberto","Italy","83"
"1027","Cao Longxiang & family","M","1957-09-05 00:00:00","Cao","Longxiang","China","66"
"1028","Roy Carroll, II.","M","1962-11-01 00:00:00","Carroll","Roy","United States","61"
"1029","John Caudwell","M","1952-10-01 00:00:00","Caudwell","John","United Kingdom","71"
"1030","James Clark","M","1944-03-23 00:00:00","Clark","James","United States","79"
"1031","Jacques D'Amours","M","1956-12-08 00:00:00","D'Amours","Jacques","Canada","67"
"1032","John Paul DeJoria","M","1944-04-13 00:00:00","DeJoria","John Paul","United States","79"
"1033","Bernard Ecclestone & family","M","1930-10-28 00:00:00","Ecclestone","Bernard","United Kingdom","93"
"1034","Michael Federmann & family","M","1943-09-09 00:00:00","Federmann","Michael","Israel","80"
"1035","Kenneth Feld & family","M","1948-10-31 00:00:00","Feld","Kenneth","United States","75"
"1036","Gu Yuhua & family","M","1949-10-05 00:00:00","Gu","Yuhua","China","74"
"1037","Otto Happel","M","1948-02-09 00:00:00","Happel","Otto","Germany","75"
"1038","Gudrun Heine","F","1954-10-19 00:00:00","Heine","Gudrun","Germany","69"
"1039","Donald Horton & family","M","1950-03-05 00:00:00","Horton","Donald","United States","73"
"1040","Zarakh Iliev","M","1966-09-09 00:00:00","Iliev","Zarakh","Russia","57"
"1041","Ipek Kirac","F","1984-11-28 00:00:00","Kirac","Ipek","Turkey","39"
"1042","Lee Seo-hyun","F","1973-09-20 00:00:00","Lee","Seo-hyun","South Korea","50"
"1043","Li Jianquan & family","M","1957-01-01 00:00:00","Li","Jianquan","Hong Kong","66"
"1044","Li Li","M","1965-09-01 00:00:00","Li","Li","China","58"
"1045","Li Xiaohua & family","M","1962-01-01 00:00:00","Li","Xiaohua","China","61"
"1046","Liu Xiaodong","M","1967-07-03 00:00:00","Liu","Xiaodong","China","56"
"1047","Martin Lorentzon","M","1969-04-01 00:00:00","Lorentzon","Martin","Sweden","54"
"1048","Ronald McAulay","M","1935-10-05 00:00:00","McAulay","Ronald","Hong Kong","88"
"1049","Erwin Franz Mueller","M","1932-08-09 00:00:00","Mueller","Erwin Franz","Germany","91"
"1050","Georg Nemetschek & family","M","1934-01-01 00:00:00","Nemetschek","Georg","Germany","89"
"1051","God Nisanov","M","1972-04-24 00:00:00","Nisanov","God","Russia","51"
"1052","Vikas Oberoi","M","1970-09-08 00:00:00","Oberoi","Vikas","India","53"
"1053","Gregorio Perez Companc & family","M","1935-08-23 00:00:00","Perez Companc","Gregorio","Argentina","88"
"1054","Sebastian Piñera & family","M","1949-12-01 00:00:00","Piñera","Sebastian","Chile","74"
"1055","Arvind Poddar","M","1957-11-07 00:00:00","Poddar","Arvind","India","66"
"1056","Alexey Repik","M","1979-08-27 00:00:00","Repik","Alexey","Russia","44"
"1057","Haim Saban","M","1944-10-15 00:00:00","Saban","Haim","United States","79"
"1058","Rodney Sacks","M","1949-12-24 00:00:00","Sacks","Rodney","United States","74"
"1059","Karthik Sarma","M","1974-12-01 00:00:00","Sarma","Karthik","India","49"
"1060","Sybill Storz","F","1937-04-06 00:00:00","Storz","Sybill","Germany","86"
"1061","Daniel Sundheim","M","1977-03-29 00:00:00","Sundheim","Daniel","United States","46"
"1062","William Wrigley, Jr.","M","1963-11-01 00:00:00","Wrigley","William","United States","60"
"1063","Zhang Wenzhong","M","1962-01-01 00:00:00","Zhang","Wenzhong","China","61"
"1064","Zhou Jianping","M","1960-05-28 00:00:00","Zhou","Jianping","China","63"
"1065","Joy Alukkas","M","1956-09-04 00:00:00","Alukkas","Joy","India","67"
"1066","Kang An","M","1949-01-01 00:00:00","An","Kang","China","74"
"1067","Garrett Camp","M","1978-10-04 00:00:00","Camp","Garrett","Canada","45"
"1068","Chen Lip Keong","M","1947-07-01 00:00:00","Chen","Lip Keong","Malaysia","76"
"1069","Choo Chong Ngen","M","1953-04-21 00:00:00","Choo","Chong Ngen","Singapore","70"
"1070","Euisun Chung","M","1970-10-18 00:00:00","Chung","Euisun","South Korea","53"
"1071","Smita Crishna-Godrej","F","1950-12-30 00:00:00","Crishna-Godrej","Smita","India","73"
"1072","Eleanor Butt Crook & family","F","1932-07-21 00:00:00","Crook","Eleanor Butt","United States","91"
"1073","Du Jiangtao & family","M","1969-11-17 00:00:00","Du","Jiangtao","China","54"
"1074","Lorenzo Fertitta","M","1969-01-03 00:00:00","Fertitta","Lorenzo","United States","54"
"1075","Sebastian Glaser","M","1978-09-28 00:00:00","Glaser","Sebastian","Germany","45"
"1076","Adi Godrej","M","1942-04-03 00:00:00","Godrej","Adi","India","81"
"1077","Jamshyd Godrej","M","1949-01-24 00:00:00","Godrej","Jamshyd","India","74"
"1078","Lee Yeow Chor","M","1967-01-01 00:00:00","Lee","Yeow Chor","Malaysia","56"
"1079","Li Weiguo","M","1965-01-01 00:00:00","Li","Weiguo","China","58"
"1080","Dmitry Mazepin","M","1968-04-18 00:00:00","Mazepin","Dmitry","Russia","55"
"1081","Drayton McLane, Jr.","M","1936-07-22 00:00:00","McLane","Drayton","United States","87"
"1082","Najib Mikati","M","1955-11-24 00:00:00","Mikati","Najib","Lebanon","68"
"1083","Taha Mikati","M","1945-01-01 00:00:00","Mikati","Taha","Lebanon","78"
"1084","Akira Mori & family","M","1936-07-12 00:00:00","Mori","Akira","Japan","87"
"1085","Rishad Naoroji","M","1951-08-30 00:00:00","Naoroji","Rishad","India","72"
"1086","Philip Niarchos","M","1954-01-01 00:00:00","Niarchos","Philip","Greece","69"
"1087","Nandan Nilekani","M","1955-06-02 00:00:00","Nilekani","Nandan","India","68"
"1088","Benjamin Otto","M","1975-06-09 00:00:00","Otto","Benjamin","Germany","48"
"1089","Maren Otto","F","1949-12-23 00:00:00","Otto","Maren","Germany","74"
"1090","Ranjan Pai","M","1972-11-11 00:00:00","Pai","Ranjan","India","51"
"1091","Madhukar Parekh","M","1947-01-01 00:00:00","Parekh","Madhukar","India","76"
"1092","Sean Parker","M","1979-12-03 00:00:00","Parker","Sean","United States","44"
"1093","Stewart Rahr","M","1946-02-18 00:00:00","Rahr","Stewart","United States","77"
"1094","Su Hua","M","1982-01-01 00:00:00","Su","Hua","China","41"
"1095","Sun Shoukuan","M","1949-10-01 00:00:00","Sun","Shoukuan","China","74"
"1096","Tseng Cheng","M","1961-12-01 00:00:00","Tseng","Cheng","Taiwan","62"
"1097","Tung Chee Hwa","M","1937-07-07 00:00:00","Tung","Chee Hwa","Hong Kong","86"
"1098","Meg Whitman","F","1956-08-04 00:00:00","Whitman","Meg","United States","67"
"1099","Wong Luen Hei","M","1962-01-01 00:00:00","Wong","Luen Hei","China","61"
"1100","Chenghai Ye & family","M","1943-08-15 00:00:00","Ye","Chenghai","Hong Kong","80"
"1101","Zhu Xingming","M","1967-03-01 00:00:00","Zhu","Xingming","China","56"
"1102","Jose Joao Abdalla Filho","M","1945-05-30 00:00:00","Abdalla Filho","Jose Joao","Brazil","78"
"1103","Juan Abello","M","1941-12-16 00:00:00","Abello","Juan","Spain","82"
"1104","Suhail Bahwan","M","1939-01-01 00:00:00","Bahwan","Suhail","Oman","84"
"1105","Madhur Bajaj","M","1952-08-19 00:00:00","Bajaj","Madhur","India","71"
"1106","Niraj Bajaj","M","1954-10-10 00:00:00","Bajaj","Niraj","India","69"
"1107","Shekhar Bajaj","M","1948-06-08 00:00:00","Bajaj","Shekhar","India","75"
"1108","Harindarpal Banga","M","1950-08-10 00:00:00","Banga","Harindarpal","India","73"
"1109","Ulrike Baro","F","1985-10-16 00:00:00","Baro","Ulrike","Germany","38"
"1110","Anne Beaufour","F","1963-08-08 00:00:00","Beaufour","Anne","France","60"
"1111","Henri Beaufour","M","1965-06-01 00:00:00","Beaufour","Henri","France","58"
"1112","Andrei Bokarev","M","1966-10-23 00:00:00","Bokarev","Andrei","Russia","57"
"1113","Jack Cowin","M","1942-07-13 00:00:00","Cowin","Jack","Australia","81"
"1114","Glenn Dubin","M","1957-04-13 00:00:00","Dubin","Glenn","United States","66"
"1115","N. Murray Edwards","M","1959-12-10 00:00:00","Edwards","N. Murray","Canada","64"
"1116","Frank Fertitta, III.","M","1962-02-24 00:00:00","Fertitta","Frank","United States","61"
"1117","Abhay Firodia","M","1944-11-05 00:00:00","Firodia","Abhay","India","79"
"1118","Bruce Flatt","M","1965-06-01 00:00:00","Flatt","Bruce","Canada","58"
"1119","Miguel Fluxa Rossello","M","1938-07-27 00:00:00","Fluxa Rossello","Miguel","Spain","85"
"1120","Robert Friedland","M","1950-08-18 00:00:00","Friedland","Robert","United States","73"
"1121","Alexander Frolov","M","1964-05-17 00:00:00","Frolov","Alexander","Russia","59"
"1122","Nadir Godrej","M","1951-01-01 00:00:00","Godrej","Nadir","India","72"
"1123","Maggie Hardy","F","1965-12-07 00:00:00","Hardy Knox","Maggie","United States","58"
"1124","Nithin Kamath","M","1979-10-05 00:00:00","Kamath","Nithin","India","44"
"1125","Samvel Karapetyan","M","1965-08-18 00:00:00","Karapetyan","Samvel","Russia","58"
"1126","Kei Hoi Pang","M","1966-01-01 00:00:00","Kei","Hoi Pang","China","57"
"1127","Mustafa Rahmi Koc","M","1930-10-09 00:00:00","Koc","Mustafa Rahmi","Turkey","93"
"1128","Yuri Kovalchuk & family","M","1951-07-25 00:00:00","Kovalchuk","Yuri","Russia","72"
"1129","Geoffrey Kwok","M","1985-05-01 00:00:00","Kwok","Geoffrey","Hong Kong","38"
"1130","Jonathan Kwok","M","1992-03-01 00:00:00","Kwok","Jonathan","Hong Kong","31"
"1131","Hans Langer","M","1952-01-18 00:00:00","Langer","Hans","Germany","71"
"1132","Frank Laukien","M","1960-02-04 00:00:00","Laukien","Frank","United States","63"
"1133","Maritsa Lazari & family","F","1944-10-14 00:00:00","Lazari","Maritsa","United Kingdom","79"
"1134","Angela Leong","F","1961-03-23 00:00:00","Leong","Angela","Hong Kong","62"
"1135","Li Zhongchu","M","1963-08-26 00:00:00","Li","Zhongchu","China","60"
"1136","Liang Yunchao","M","1969-01-03 00:00:00","Liang","Yunchao","China","54"
"1137","Vincent McMahon","M","1945-08-24 00:00:00","McMahon","Vincent","United States","78"
"1138","Patrice Motsepe","M","1962-01-28 00:00:00","Motsepe","Patrice","South Africa","61"
"1139","Denis O'Brien","M","1958-04-17 00:00:00","O'Brien","Denis","Ireland","65"
"1140","Timm Oberwelland","M","1969-11-04 00:00:00","Oberwelland","Timm","Germany","54"
"1141","Dan Olsson","M","1947-01-01 00:00:00","Olsson","Dan","Sweden","76"
"1142","Yuji Otsuka","M","1954-02-13 00:00:00","Otsuka","Yuji","Japan","69"
"1143","Pan Dong","F","1965-01-01 00:00:00","Pan","Dong","Canada","58"
"1144","Karsanbhai Patel","M","1944-01-07 00:00:00","Patel","Karsanbhai","India","79"
"1145","Richard Peery","M","1938-10-01 00:00:00","Peery","Richard","United States","85"
"1146","Gianfelice Rocca","M","1948-03-02 00:00:00","Rocca","Gianfelice","Italy","75"
"1147","Paolo Rocca","M","1952-10-14 00:00:00","Rocca","Paolo","Italy","71"
"1148","Wayne Rothbaum","M","1968-02-17 00:00:00","Rothbaum","Wayne","United States","55"
"1149","Jeff Rothschild","M","1955-01-02 00:00:00","Rothschild","Jeff","United States","68"
"1150","Raj Sardana","M","1960-03-08 00:00:00","Sardana","Raj","United States","63"
"1151","Christiane Schoeller","F","1968-03-30 00:00:00","Schoeller","Christiane","Germany","55"
"1152","Salil Singhal","M","1947-07-21 00:00:00","Singhal","Salil","India","76"
"1153","Alexander Skorobogatko","M","1967-09-25 00:00:00","Skorobogatko","Alexander","Russia","56"
"1154","Evan Spiegel","M","1990-06-04 00:00:00","Spiegel","Evan","United States","33"
"1155","Glen Taylor","M","1941-04-20 00:00:00","Taylor","Glen","United States","82"
"1156","Thomas Tull","M","1970-06-11 00:00:00","Tull","Thomas","United States","53"
"1157","Bulat Utemuratov","M","1958-01-01 00:00:00","Utemuratov","Bulat","Kazakhstan","65"
"1158","Gustav Magnar Witzoe","M","1993-04-22 00:00:00","Witzoe","Gustav Magnar","Norway","30"
"1159","Wong Man Li","M","1965-02-12 00:00:00","Wong","Man Li","Hong Kong","58"
"1160","Guangming Wu","M","1962-02-27 00:00:00","Wu","Guangming","China","61"
"1161","Zhu Yi","M","1963-12-01 00:00:00","Zhu ","Yi ","China","60"
"1162","Ben Ashkenazy","M","1969-09-23 00:00:00","Ashkenazy","Ben","United States","54"
"1163","Felix Baker","M","1969-03-29 00:00:00","Baker","Felix","United States","54"
"1164","Julian Baker","M","1966-05-21 00:00:00","Baker","Julian","United States","57"
"1165","David Baszucki","M","1963-01-20 00:00:00","Baszucki","David","United States","60"
"1166","Joesley Batista","M","1972-02-05 00:00:00","Batista","Joesley","Brazil","51"
"1167","Wesley Batista","M","1972-12-08 00:00:00","Batista","Wesley","Brazil","51"
"1168","Yvonne Bauer","F","1977-03-29 00:00:00","Bauer","Yvonne","Germany","46"
"1169","Miriam Baumann-Blocher","F","1975-01-01 00:00:00","Baumann-Blocher","Miriam","Switzerland","48"
"1170","Cen Junda","M","1964-06-18 00:00:00","Cen","Junda","China","59"
